1位	  3,305,080pt
2位	  2,645,595pt
3位	  2,240,114pt
9位	  957,255pt
10位	  844,096pt
11位	  717,958pt
19位	  526,475pt
20位	  502,585pt
21位	  500,139pt
29位	  435,290pt
30位	  423,625pt
149位	  134,545pt
150位	  134,255pt
499位	  47,725pt
500位	  47,445pt
999位	  24,040pt
1000位	  23,980pt
1990位	  12,240pt
1990位	  12,240pt
1999位	  12,190pt
2000位	  12,185pt
3000位	8260pt(同順位補正)
5000位	4440pt(同順位補正)
8000位	null(同順位補正)
2021/01/14 20:57	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  
