1位	  3,306,580pt
2位	  2,645,595pt
3位	  2,252,084pt
9位	  957,255pt
10位	  868,280pt
11位	  864,798pt
19位	  526,475pt
20位	  511,725pt
21位	  500,139pt
29位	  435,290pt
30位	  423,625pt
149位	  140,120pt
150位	  139,065pt
499位	  49,180pt
500位	  49,160pt
999位	  24,290pt
1000位	  24,288pt
1999位	  12,460pt
1999位	  12,460pt
2000位	12460pt(同順位補正)
3000位	8485pt(同順位補正)
5000位	  4,600pt
8000位	null(同順位補正)
2021/01/14 21:03	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  
