1位	  4,860,000pt
2位	  3,315,480pt
3位	  3,227,105pt
9位	  1,424,800pt
10位	  1,361,495pt
11位	  1,331,060pt
19位	  915,930pt
20位	  877,015pt
21位	  793,870pt
29位	  654,535pt
30位	  644,248pt
149位	  214,010pt
150位	  211,835pt
499位	  73,413pt
500位	  73,050pt
999位	  37,835pt
1000位	  37,744pt
1999位	  18,230pt
2000位	  18,190pt
2999位	  12,510pt
2999位	  12,510pt
3000位	12510pt(同順位補正)
5000位	7420pt(同順位補正)
8000位	3240pt(同順位補正)
2021/01/14 23:10	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  
