1位	  16,612,700pt
2位	  7,627,465pt
3位	  6,227,825pt
9位	  4,285,280pt
10位	  4,195,342pt
11位	  3,661,240pt
19位	  3,102,065pt
20位	  3,030,915pt
21位	  2,947,825pt
29位	  1,916,930pt
30位	  1,865,160pt
149位	  840,084pt
150位	  839,025pt
499位	  332,725pt
500位	  332,360pt
999位	  186,112pt
1000位	  185,921pt
1999位	  115,144pt
2000位	  115,125pt
2999位	  85,940pt
3000位	  85,885pt
4999位	  53,000pt
4999位	  53,000pt
5000位	53000pt(同順位補正)
7990位	  25,440pt
7990位	  25,440pt
7990位	  25,440pt
8000位	25390pt(同順位補正)
2021/01/17 12:20	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-01-17T12:20:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
