1位	  3,305,080pt
2位	  2,645,595pt
3位	  2,239,824pt
9位	  957,255pt
10位	  843,136pt
11位	  717,958pt
19位	  526,475pt
20位	  500,139pt
21位	  500,139pt
29位	  435,290pt
30位	  423,625pt
149位	  134,255pt
150位	  134,227pt
499位	  47,445pt
500位	  47,405pt
999位	  23,950pt
1000位	  23,905pt
1999位	  12,185pt
1999位	  12,185pt
2999位	  8,225pt
2999位	  8,225pt
2021/01/14 20:56	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  
