1位	  3,305,080pt
2位	  2,645,595pt
3位	  2,252,084pt
9位	  957,255pt
10位	  848,286pt
11位	  789,320pt
19位	  526,475pt
20位	  509,485pt
21位	  500,139pt
29位	  435,290pt
30位	  423,625pt
149位	  137,465pt
150位	  137,180pt
499位	  48,840pt
500位	  48,395pt
999位	  24,120pt
1000位	  24,115pt
1999位	  12,385pt
1999位	  12,385pt
2000位	12385pt(同順位補正)
2989位	  8,380pt
2989位	  8,380pt
2989位	  8,380pt
3000位	  8,365pt
4999位	  4,545pt
5000位	  4,540pt
8000位	null(同順位補正)
2021/01/14 21:00	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  
