1位	  223,538,310pt
2位	  199,531,300pt
3位	  147,785,600pt
9位	  114,796,910pt
10位	  114,546,640pt
11位	  112,666,740pt
19位	  89,842,410pt
20位	  89,800,600pt
99位	  41,067,750pt
100位	  41,066,690pt
499位	  13,268,080pt
500位	  13,228,910pt
999位	  5,806,540pt
1000位	  5,793,860pt
1999位	  1,558,900pt
2000位	  1,557,450pt
2999位	  469,870pt
3000位	  469,680pt
4990位	  78,260pt
4990位	  78,260pt
4990位	  78,260pt
4990位	  78,260pt
5000位	  77,930pt
10000位	null(同順位補正)
2021/05/24 20:03	ﾊﾑｽﾀｰｶﾌｪﾎﾟｲﾝﾄ :  		ISO8601:2021-05-24T20:03:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
