1位	  7,728,188,430pt
2位	  7,282,890,030pt
3位	  7,096,392,630pt
9位	  2,736,918,320pt
10位	  2,413,044,260pt
11位	  2,409,731,180pt
19位	  1,332,822,430pt
20位	  1,218,168,570pt
99位	  749,119,470pt
100位	  741,762,400pt
499位	  169,467,450pt
500位	  168,943,690pt
999位	  108,144,400pt
1000位	  107,828,870pt
1999位	  47,523,400pt
2000位	  47,505,370pt
2999位	  31,300,750pt
3000位	  31,298,960pt
4999位	  16,957,790pt
5000位	  16,956,530pt
9999位	  3,777,210pt
10000位	  3,776,890pt
2021/05/30 19:24	ﾊﾑｽﾀｰｶﾌｪﾎﾟｲﾝﾄ :  		ISO8601:2021-05-30T19:24:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
