1位	  1,922,904,600pt
2位	  1,389,765,180pt
3位	  1,281,370,200pt
9位	  666,804,070pt
10位	  654,256,410pt
11位	  652,704,180pt
19位	  433,763,710pt
20位	  426,763,600pt
99位	  169,505,670pt
100位	  168,335,830pt
499位	  54,556,500pt
500位	  54,410,940pt
999位	  29,287,660pt
1000位	  29,271,150pt
1999位	  13,085,810pt
2000位	  13,075,550pt
2999位	  7,872,940pt
3000位	  7,871,230pt
4999位	  3,096,720pt
5000位	  3,096,130pt
9999位	  288,520pt
10000位	  288,400pt
2021/05/25 22:37	ﾊﾑｽﾀｰｶﾌｪﾎﾟｲﾝﾄ :  		ISO8601:2021-05-25T22:37:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
