1位	  3,432,765,260pt
2位	  2,797,084,700pt
3位	  2,603,842,830pt
9位	  1,039,363,310pt
10位	  950,280,420pt
11位	  868,642,900pt
19位	  669,022,150pt
20位	  668,394,450pt
99位	  314,049,060pt
100位	  311,970,600pt
499位	  86,089,270pt
500位	  86,077,330pt
999位	  50,413,640pt
1000位	  50,398,890pt
1999位	  22,515,770pt
2000位	  22,502,750pt
2999位	  13,948,100pt
3000位	  13,944,200pt
4999位	  6,600,540pt
5000位	  6,600,520pt
9999位	  923,870pt
10000位	  923,710pt
2021/05/27 07:01	ﾊﾑｽﾀｰｶﾌｪﾎﾟｲﾝﾄ :  		ISO8601:2021-05-27T07:01:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
