1位	  10,822,515pt
2位	  6,304,915pt
3位	  5,932,775pt
9位	  3,025,105pt
10位	  3,005,785pt
11位	  2,940,265pt
19位	  1,822,280pt
20位	  1,646,235pt
21位	  1,611,450pt
29位	  1,307,105pt
30位	  1,237,145pt
149位	  440,318pt
150位	  439,567pt
499位	  156,655pt
500位	  156,465pt
999位	  84,234pt
1000位	  84,231pt
1990位	  48,760pt
1990位	  48,760pt
1999位	  48,641pt
2000位	  48,630pt
2989位	  34,560pt
2999位	  34,520pt
3000位	  34,515pt
4999位	  21,480pt
5000位	  21,476pt
7989位	  10,910pt
8000位	  10,875pt
2021/06/09 17:38	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-06-09T17:38:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
