1位	  23,174,535pt
2位	  14,252,355pt
3位	  13,326,975pt
9位	  7,072,804pt
10位	  6,861,870pt
11位	  6,706,660pt
19位	  4,936,270pt
20位	  4,927,879pt
21位	  4,625,625pt
29位	  4,024,900pt
30位	  3,778,250pt
149位	  1,334,749pt
150位	  1,328,821pt
499位	  566,017pt
500位	  565,937pt
999位	  321,561pt
1000位	  321,110pt
2000位	  223,011pt
3000位	  174,215pt
4999位	  116,360pt
5000位	  116,335pt
7999位	  64,239pt
8000位	  64,224pt
2021/06/13 17:44	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-06-13T17:44:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
