1位	  3,205,696pt
2位	  2,853,235pt
3位	  2,635,230pt
9位	  748,986pt
10位	  735,624pt
11位	  610,229pt
19位	  307,301pt
20位	  303,178pt
21位	  287,010pt
29位	  232,355pt
30位	  220,833pt
149位	  63,720pt
150位	  63,098pt
499位	  21,440pt
500位	  21,320pt
1000位	10840pt(同順位補正)
2000位	  5,800pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
2989位	  3,160pt
3000位	3160pt(同順位補正)
5000位	null(同順位補正)
8000位	null(同順位補正)
2021/06/08 18:22	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-06-08T18:22:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
