1位	  6,074,040pt
2位	  4,816,272pt
3位	  4,480,696pt
9位	  2,408,715pt
10位	  2,281,362pt
11位	  2,274,270pt
19位	  1,880,425pt
20位	  1,803,670pt
21位	  1,799,123pt
29位	  1,617,090pt
30位	  1,580,620pt
149位	  490,778pt
150位	  487,505pt
499位	  212,501pt
500位	  211,475pt
999位	  132,855pt
1000位	  132,650pt
1999位	  79,710pt
2000位	  79,677pt
2999位	  59,695pt
3000位	  59,660pt
4990位	  38,145pt
4999位	  38,070pt
5000位	  38,065pt
8000位	20740pt(同順位補正)
2021/03/09 23:18	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-03-09T23:18:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
