1位	  6,288,440pt
2位	  4,880,352pt
3位	  4,480,696pt
9位	  2,721,600pt
10位	  2,553,556pt
11位	  2,513,575pt
19位	  2,173,627pt
20位	  2,031,290pt
21位	  1,938,550pt
29位	  1,697,676pt
30位	  1,691,134pt
149位	  592,272pt
150位	  588,130pt
499位	  251,759pt
500位	  251,691pt
999位	  158,505pt
1000位	  158,438pt
1999位	  99,820pt
2000位	  99,810pt
3000位	  74,965pt
4999位	  49,060pt
5000位	  49,050pt
8000位	27370pt(同順位補正)
2021/03/10 11:56	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-03-10T11:56:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
