1位	  5,212,780pt
2位	  4,315,332pt
3位	  4,056,451pt
9位	  1,710,914pt
10位	  1,650,480pt
11位	  1,627,732pt
19位	  1,388,811pt
20位	  1,360,222pt
21位	  1,354,566pt
29位	  1,106,100pt
30位	  1,088,593pt
149位	  322,142pt
150位	  321,175pt
499位	  149,437pt
500位	  149,395pt
999位	  91,640pt
1000位	  91,515pt
1999位	  53,524pt
2000位	  53,515pt
2999位	  38,235pt
2999位	  38,235pt
3000位	38235pt(同順位補正)
4999位	  23,020pt
5000位	  23,015pt
8000位	  12,665pt
2021/03/09 11:53	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-03-09T11:53:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
