1位	  4,557,000pt
2位	  2,726,075pt
3位	  2,553,556pt
9位	  1,133,240pt
10位	  1,122,310pt
11位	  969,596pt
19位	  637,988pt
20位	  615,480pt
21位	  575,164pt
29位	  438,472pt
30位	  429,243pt
149位	  154,854pt
150位	  154,355pt
499位	  70,775pt
500位	  70,766pt
999位	  40,065pt
1000位	  40,044pt
2000位	21555pt(同順位補正)
2999位	  14,530pt
3000位	  14,525pt
5000位	8150pt(同順位補正)
8000位	2920pt(同順位補正)
2021/03/08 21:18	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-03-08T21:18:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
