1位	  576,696,456pt
2位	  517,950,684pt
3位	  495,466,590pt
9位	  271,239,696pt
10位	  246,563,466pt
11位	  236,954,128pt
19位	  150,749,122pt
20位	  145,972,409pt
99位	  40,764,253pt
100位	  40,746,164pt
499位	  9,799,385pt
500位	  9,769,173pt
999位	  3,998,027pt
1000位	  3,987,185pt
1999位	  1,057,993pt
2000位	  1,057,544pt
2999位	  712,545pt
3000位	  712,491pt
4999位	  417,204pt
5000位	  416,694pt
9989位	  34,000pt
9989位	  34,000pt
9989位	  34,000pt
9989位	  34,000pt
9989位	  34,000pt
9989位	  34,000pt
9989位	  34,000pt
9989位	  34,000pt
9999位	  33,600pt
10000位	  33,500pt
2021/04/26 17:09	興行成績 :  		ISO8601:2021-04-26T17:09:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
