1位	  2,253,507,430pt
2位	  1,673,279,769pt
3位	  1,469,612,367pt
9位	  957,086,336pt
10位	  922,400,025pt
11位	  700,017,688pt
19位	  418,997,098pt
20位	  413,616,257pt
99位	  155,975,263pt
100位	  153,475,278pt
499位	  41,301,710pt
500位	  41,296,627pt
999位	  24,856,046pt
1000位	  24,841,520pt
1999位	  12,909,611pt
2000位	  12,901,141pt
2999位	  7,821,313pt
3000位	  7,820,441pt
4999位	  2,687,458pt
5000位	  2,685,441pt
9999位	  310,665pt
10000位	  309,797pt
2021/04/29 07:36	興行成績 :  		ISO8601:2021-04-29T07:36:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
