1位	  8,500,000,000pt
2位	  7,000,000,000pt
3位	  5,864,862,541pt
9位	  2,313,765,019pt
10位	  2,207,869,540pt
11位	  2,077,854,419pt
19位	  854,156,552pt
20位	  850,116,765pt
99位	  425,019,550pt
100位	  424,234,121pt
499位	  115,348,741pt
500位	  115,315,331pt
999位	  77,391,171pt
1000位	  77,285,755pt
1999位	  40,023,806pt
2000位	  39,992,883pt
2999位	  27,976,201pt
3000位	  27,970,740pt
4999位	  14,490,231pt
5000位	  14,480,566pt
9999位	  874,907pt
10000位	  874,629pt
2021/04/30 18:14	興行成績 :  		ISO8601:2021-04-30T18:14:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
