1位	  1,673,116,784pt
2位	  1,369,885,830pt
3位	  1,320,026,300pt
9位	  870,598,357pt
10位	  860,053,334pt
11位	  700,017,688pt
19位	  313,066,191pt
20位	  309,621,056pt
99位	  123,115,559pt
100位	  122,044,915pt
499位	  32,670,523pt
500位	  32,562,775pt
999位	  19,354,437pt
1000位	  19,350,381pt
1999位	  9,557,759pt
2000位	  9,557,376pt
2999位	  5,350,028pt
3000位	  5,349,860pt
4999位	  1,581,557pt
5000位	  1,581,060pt
9999位	  211,500pt
9999位	  211,500pt
10000位	211500pt(同順位補正)
2021/04/28 19:01	興行成績 :  		ISO8601:2021-04-28T19:01:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
