1位	  8,500,000,000pt
2位	  7,000,000,000pt
3位	  5,864,862,541pt
9位	  2,114,018,625pt
10位	  2,107,499,552pt
11位	  2,026,537,690pt
19位	  846,392,165pt
20位	  830,237,954pt
99位	  385,125,294pt
100位	  379,632,922pt
499位	  104,649,700pt
500位	  104,642,023pt
999位	  68,495,314pt
1000位	  68,460,312pt
1999位	  36,824,324pt
2000位	  36,808,785pt
2999位	  25,452,566pt
3000位	  25,451,128pt
4999位	  12,970,263pt
5000位	  12,969,912pt
9999位	  817,548pt
10000位	  817,442pt
2021/04/30 12:30	興行成績 :  		ISO8601:2021-04-30T12:30:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
