1位	  983,711,980pt
2位	  941,760,710pt
3位	  909,154,870pt
9位	  445,480,750pt
10位	  444,390,920pt
11位	  401,347,100pt
19位	  129,606,280pt
20位	  126,500,180pt
99位	  53,252,920pt
100位	  52,999,270pt
499位	  16,414,660pt
500位	  16,386,030pt
999位	  9,954,910pt
1000位	  9,949,080pt
1999位	  5,516,290pt
2000位	  5,513,210pt
2999位	  3,742,810pt
3000位	  3,742,650pt
4999位	  1,850,360pt
5000位	  1,850,310pt
9999位	  364,580pt
10000位	  364,570pt
2021/08/04 20:59	ﾛｳﾘｭｳﾎﾟｲﾝﾄ :  		ISO8601:2021-08-04T20:59:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
