1位	  2,002,864,890pt
2位	  1,606,221,410pt
3位	  1,536,838,680pt
9位	  770,574,170pt
10位	  736,804,040pt
11位	  658,499,030pt
19位	  197,194,560pt
20位	  188,471,720pt
99位	  133,885,950pt
100位	  133,008,130pt
499位	  32,625,680pt
500位	  32,429,870pt
999位	  24,345,940pt
1000位	  24,323,040pt
1999位	  11,272,390pt
2000位	  11,269,340pt
2999位	  8,469,110pt
3000位	  8,466,540pt
4999位	  4,656,670pt
5000位	  4,655,780pt
9999位	  946,060pt
10000位	  945,790pt
2021/08/07 19:13	ﾛｳﾘｭｳﾎﾟｲﾝﾄ :  		ISO8601:2021-08-07T19:13:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
