1位	  462,251,530pt
2位	  370,675,500pt
3位	  282,149,960pt
9位	  141,453,420pt
10位	  133,455,300pt
11位	  118,736,160pt
19位	  66,961,610pt
20位	  66,166,500pt
99位	  18,643,820pt
100位	  18,624,840pt
499位	  5,988,210pt
500位	  5,978,160pt
999位	  3,309,310pt
1000位	  3,294,460pt
1999位	  1,574,130pt
2000位	  1,573,970pt
2999位	  868,930pt
3000位	  868,860pt
4999位	  356,190pt
5000位	  356,140pt
9999位	  61,700pt
10000位	  61,570pt
2021/08/01 16:37	ﾛｳﾘｭｳﾎﾟｲﾝﾄ :  		ISO8601:2021-08-01T16:37:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
