1位	  1,546,533,820pt
2位	  1,489,344,950pt
3位	  1,268,197,940pt
9位	  627,771,220pt
10位	  593,975,490pt
11位	  570,201,050pt
19位	  173,285,230pt
20位	  161,713,830pt
99位	  82,093,130pt
100位	  82,072,240pt
499位	  22,754,420pt
500位	  22,703,910pt
999位	  14,267,970pt
1000位	  14,259,960pt
1999位	  8,045,810pt
2000位	  8,043,950pt
2999位	  5,540,940pt
3000位	  5,539,750pt
4999位	  2,892,310pt
5000位	  2,891,610pt
9999位	  600,520pt
10000位	  600,110pt
2021/08/06 19:47	ﾛｳﾘｭｳﾎﾟｲﾝﾄ :  		ISO8601:2021-08-06T19:47:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
