1位	  773,079,900pt
2位	  762,060,560pt
3位	  712,703,030pt
9位	  279,903,230pt
10位	  268,410,530pt
11位	  255,289,770pt
19位	  118,666,980pt
20位	  113,869,840pt
99位	  40,275,610pt
100位	  40,092,790pt
499位	  13,547,180pt
500位	  13,526,310pt
999位	  7,993,010pt
1000位	  7,983,020pt
1999位	  4,242,350pt
2000位	  4,241,740pt
2999位	  2,764,580pt
3000位	  2,762,520pt
4999位	  1,316,700pt
5000位	  1,316,300pt
9999位	  249,060pt
10000位	  249,000pt
2021/08/03 19:22	ﾛｳﾘｭｳﾎﾟｲﾝﾄ :  		ISO8601:2021-08-03T19:22:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
