1位	  10,479,360,247pt
2位	  5,048,592,107pt
3位	  4,678,164,591pt
9位	  2,631,839,944pt
10位	  2,431,723,781pt
11位	  1,803,396,555pt
19位	  1,222,222,222pt
20位	  1,112,232,143pt
99位	  543,822,758pt
100位	  535,467,796pt
499位	  166,478,300pt
500位	  166,279,658pt
999位	  109,532,952pt
1000位	  109,231,514pt
1999位	  56,698,564pt
2000位	  56,689,151pt
2999位	  40,507,579pt
3000位	  40,500,688pt
4999位	  22,004,074pt
5000位	  22,000,441pt
9999位	  1,906,777pt
10000位	  1,905,595pt
2021/09/30 19:34	興行成績 :  		ISO8601:2021-09-30T19:34:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
