1位	  6,970,141,730pt
2位	  4,002,254,526pt
3位	  3,070,713,544pt
9位	  2,555,779,157pt
10位	  2,468,951,720pt
11位	  2,398,185,839pt
19位	  1,034,280,115pt
20位	  1,017,495,463pt
99位	  412,525,216pt
100位	  411,875,411pt
499位	  80,972,725pt
500位	  80,783,899pt
999位	  47,973,130pt
1000位	  47,933,924pt
1999位	  24,542,107pt
2000位	  24,534,559pt
2999位	  16,079,724pt
3000位	  16,069,962pt
4999位	  7,893,095pt
5000位	  7,890,384pt
9999位	  985,410pt
10000位	  985,209pt
2021/07/19 18:44	興行成績 :  		ISO8601:2021-07-19T18:44:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
