1位	  3,342,189,871pt
2位	  1,511,831,385pt
3位	  1,270,828,520pt
9位	  885,133,108pt
10位	  879,126,065pt
11位	  843,572,838pt
19位	  591,895,980pt
20位	  500,654,140pt
99位	  194,328,112pt
100位	  190,583,542pt
499位	  35,854,086pt
500位	  35,827,225pt
999位	  18,656,283pt
1000位	  18,635,314pt
1999位	  8,450,991pt
2000位	  8,438,052pt
2999位	  4,285,207pt
3000位	  4,284,513pt
4999位	  1,292,160pt
5000位	  1,290,914pt
9999位	  243,000pt
10000位	  242,978pt
2021/07/16 22:02	興行成績 :  		ISO8601:2021-07-16T22:02:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
