1位	  3,845,469,850pt
2位	  3,254,663,310pt
3位	  2,687,641,240pt
9位	  1,846,300,510pt
10位	  1,643,722,860pt
11位	  1,634,417,550pt
19位	  705,796,120pt
20位	  671,261,190pt
99位	  234,090,100pt
100位	  233,070,930pt
499位	  67,054,870pt
500位	  67,038,960pt
999位	  41,423,220pt
1000位	  41,393,870pt
1999位	  21,513,720pt
2000位	  21,505,830pt
2999位	  13,688,300pt
3000位	  13,681,900pt
4999位	  6,448,890pt
5000位	  6,447,600pt
9999位	  685,180pt
10000位	  685,060pt
2021/07/11 16:29	Star Festivalﾎﾟｲﾝﾄ :  		ISO8601:2021-07-11T16:29:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
