1位	  2,715,337,280pt
2位	  2,325,263,310pt
3位	  2,002,426,800pt
9位	  1,293,829,460pt
10位	  1,130,811,750pt
11位	  1,033,387,540pt
19位	  493,487,320pt
20位	  482,393,960pt
99位	  174,529,180pt
100位	  166,950,680pt
499位	  52,507,100pt
500位	  52,498,000pt
999位	  31,234,880pt
1000位	  31,168,790pt
1999位	  15,817,720pt
2000位	  15,802,010pt
2999位	  9,375,580pt
3000位	  9,373,580pt
4999位	  4,026,830pt
5000位	  4,026,120pt
9999位	  318,490pt
10000位	  318,400pt
2021/07/10 18:12	Star Festivalﾎﾟｲﾝﾄ :  		ISO8601:2021-07-10T18:12:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
