1位	  7,700,006,890pt
2位	  5,500,001,600pt
3位	  4,304,274,610pt
9位	  3,704,622,190pt
10位	  3,675,971,160pt
11位	  3,202,998,060pt
19位	  1,071,699,890pt
20位	  1,057,375,080pt
99位	  678,734,520pt
100位	  676,450,920pt
499位	  130,346,020pt
500位	  130,150,940pt
999位	  90,169,530pt
1000位	  90,162,760pt
1999位	  45,572,690pt
2000位	  45,542,280pt
2999位	  31,665,800pt
3000位	  31,630,220pt
4999位	  17,669,770pt
5000位	  17,668,990pt
9999位	  3,387,830pt
10000位	  3,385,430pt
2021/07/14 18:43	Star Festivalﾎﾟｲﾝﾄ :  		ISO8601:2021-07-14T18:43:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
