1位	  37,154,380pt
2位	  25,910,595pt
3位	  25,902,800pt
9位	  11,395,530pt
10位	  10,090,420pt
11位	  8,052,770pt
19位	  6,904,800pt
20位	  6,638,238pt
21位	  6,366,616pt
29位	  4,593,016pt
30位	  4,561,406pt
149位	  2,380,695pt
150位	  2,361,192pt
499位	  906,251pt
500位	  904,619pt
999位	  427,555pt
1000位	  426,523pt
1999位	  288,450pt
2000位	  288,445pt
2999位	  232,132pt
3000位	  231,951pt
4999位	  154,920pt
5000位	  154,875pt
7999位	  83,125pt
7999位	  83,125pt
8000位	83125pt(同順位補正)
2021/05/24 09:22	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-05-24T09:22:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
