1位	  23,178,460pt
2位	  11,106,415pt
3位	  10,416,780pt
9位	  5,758,130pt
10位	  4,913,870pt
11位	  4,593,214pt
19位	  2,752,186pt
20位	  2,738,880pt
21位	  2,709,650pt
29位	  2,435,690pt
30位	  2,392,910pt
149位	  959,949pt
150位	  958,187pt
499位	  312,415pt
500位	  309,555pt
999位	  180,690pt
1000位	  180,635pt
1999位	  117,442pt
2000位	  117,424pt
2999位	  91,215pt
3000位	  91,180pt
4999位	  59,055pt
5000位	  59,042pt
7999位	  28,905pt
8000位	  28,884pt
2021/05/20 17:37	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-05-20T17:37:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
