1位	  25,047,340pt
2位	  12,508,155pt
3位	  11,470,800pt
9位	  7,127,030pt
10位	  5,471,930pt
11位	  4,925,838pt
19位	  3,526,180pt
20位	  3,407,109pt
21位	  3,359,774pt
29位	  2,959,455pt
30位	  2,909,661pt
149位	  1,170,730pt
150位	  1,165,858pt
499位	  391,496pt
500位	  391,151pt
999位	  238,075pt
1000位	  238,000pt
1999位	  153,605pt
2000位	  153,595pt
2999位	  120,055pt
3000位	  120,030pt
4999位	  77,490pt
5000位	  77,450pt
7999位	  39,655pt
8000位	  39,645pt
2021/05/21 16:38	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-05-21T16:38:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
