1位	  14,521,160pt
2位	  6,670,055pt
3位	  4,302,815pt
9位	  3,464,751pt
10位	  3,048,800pt
11位	  2,705,180pt
19位	  1,786,105pt
20位	  1,671,385pt
21位	  1,638,158pt
29位	  1,356,114pt
30位	  1,341,325pt
149位	  411,976pt
150位	  410,570pt
499位	  124,688pt
500位	  124,365pt
999位	  75,120pt
1000位	  74,902pt
1999位	  44,152pt
2000位	  44,085pt
2999位	  31,765pt
3000位	  31,758pt
5000位	19170pt(同順位補正)
7989位	  9,570pt
7989位	  9,570pt
7989位	  9,570pt
7989位	  9,570pt
8000位	9560pt(同順位補正)
2021/05/18 17:45	ｱﾋﾟｰﾙﾎﾟｲﾝﾄ :  		ISO8601:2021-05-18T17:45:00+09:00(TIMEZONE:Japan,Asia/Tokyo)
