1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,721,927,130pt
10位	  3,380,654,590pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  656,068,370pt
500位	  140,270,520pt
1000位	  96,380,320pt
2000位	  42,534,230pt
3000位	  28,725,890pt
5000位	  15,379,010pt
10000位	  2,289,900pt
2021/01/14 12:57	Hotel Utmostﾎﾟｲﾝﾄ :  
