1位	  6,321,596,480pt
2位	  5,847,958,350pt
3位	  4,702,743,300pt
10位	  2,436,869,250pt
11位	  2,053,685,680pt
20位	  741,398,020pt
100位	  337,095,920pt
500位	  91,661,290pt
1000位	  51,673,630pt
2000位	  26,433,400pt
3000位	  17,517,570pt
4990位	  8,873,220pt
5000位	  8,833,250pt
10000位	  1,091,680pt
01/12 22:36	Hotel Utmostﾎﾟｲﾝﾄ :  
