1位	  7,600,498,260pt
2位	  6,526,014,550pt
3位	  5,196,895,630pt
10位	  2,804,000,790pt
11位	  2,469,259,000pt
20位	  878,460,770pt
100位	  448,518,020pt
500位	  112,189,980pt
1000位	  64,716,790pt
2000位	  33,371,520pt
3000位	  21,748,010pt
5000位	  11,076,450pt
10000位	  1,510,210pt
2021/01/13 21:51	Hotel Utmostﾎﾟｲﾝﾄ :  
