1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,706,384,850pt
10位	  3,368,263,420pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  630,727,050pt
500位	  137,507,290pt
1000位	  89,729,550pt
2000位	  41,556,690pt
3000位	  27,787,450pt
5000位	  15,006,340pt
10000位	  2,219,490pt
2021/01/14 12:30	Hotel Utmostﾎﾟｲﾝﾄ :  
