1位	  6,318,174,980pt
2位	  5,845,712,150pt
3位	  4,702,265,360pt



10位	  2,435,117,450pt
11位	  2,053,685,680pt




20位	  741,149,810pt





100位	  337,095,920pt





500位	  91,579,380pt





1000位	  51,673,630pt





2000位	  26,433,400pt





3000位	  17,517,570pt





5000位	  8,832,360pt





10000位	  1,089,380pt
2021/1/12(火)22:34	Hotel Utmostﾎﾟｲﾝﾄ :  
