1位	  7,600,498,260pt
2位	  6,526,014,550pt
3位	  5,206,836,930pt
10位	  2,804,043,910pt
11位	  2,469,259,000pt
20位	  878,460,770pt
100位	  448,518,020pt
500位	  113,725,870pt
1000位	  64,913,590pt
2000位	  33,459,670pt
3000位	  21,883,380pt
5000位	  11,138,530pt
10000位	  1,522,370pt
2021/01/13 22:07	Hotel Utmostﾎﾟｲﾝﾄ :  
