1位	  7,600,504,350pt
2位	  6,526,014,550pt
3位	  5,335,202,990pt
10位	  2,815,216,250pt
11位	  2,569,820,250pt
20位	  924,200,570pt
100位	  493,863,840pt
500位	  121,630,700pt
1000位	  69,932,860pt
2000位	  35,286,670pt
3000位	  23,239,630pt
5000位	  11,684,910pt
10000位	  1,643,900pt
2021/01/13 23:53	Hotel Utmostﾎﾟｲﾝﾄ :  
