1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,721,927,130pt
10位	  3,373,665,290pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  649,436,950pt
500位	  139,655,620pt
1000位	  94,334,590pt
2000位	  42,316,660pt
3000位	  28,495,050pt
5000位	  15,273,790pt
10000位	  2,277,760pt
2021/01/14 12:51	Hotel Utmostﾎﾟｲﾝﾄ :  
