1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,659,280,470pt
10位	  3,320,836,820pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  609,854,870pt
500位	  136,987,040pt
1000位	  85,028,170pt
2000位	  40,626,960pt
3000位	  27,200,700pt
5000位	  14,460,670pt
10000位	  2,134,130pt
2021/01/14 11:40	Hotel Utmostﾎﾟｲﾝﾄ :  
