1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,695,375,450pt
10位	  3,363,949,960pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  623,992,330pt
500位	  137,098,210pt
1000位	  88,274,890pt
2000位	  41,165,580pt
3000位	  27,574,360pt
5000位	  14,805,550pt
10000位	  2,187,090pt
2021/01/14 12:20	Hotel Utmostﾎﾟｲﾝﾄ :  
