1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,434,509,530pt
10位	  2,866,849,510pt
11位	  2,677,063,320pt
20位	  940,251,750pt
100位	  527,446,510pt
500位	  127,045,660pt
1000位	  72,867,170pt
2000位	  36,962,140pt
3000位	  24,346,180pt
5000位	  12,440,760pt
10000位	  1,804,990pt
2021/01/14 01:41	Hotel Utmostﾎﾟｲﾝﾄ :  
