1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,686,384,330pt
10位	  3,341,521,840pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  612,930,090pt
500位	  137,024,140pt
1000位	  86,018,800pt
2000位	  40,755,500pt
3000位	  27,249,770pt
5000位	  14,556,130pt
10000位	  2,153,080pt
2021/01/14 12:00	Hotel Utmostﾎﾟｲﾝﾄ :  
