1位	  7,600,504,350pt
2位	  6,526,014,550pt
3位	  5,337,762,110pt
10位	  2,815,216,250pt
11位	  2,570,298,190pt
20位	  925,469,570pt
100位	  493,863,840pt
500位	  121,756,510pt
1000位	  69,952,160pt
2000位	  35,321,660pt
3000位	  23,261,270pt
5000位	  11,687,420pt
10000位	  1,650,860pt
2021/01/13 23:55	Hotel Utmostﾎﾟｲﾝﾄ :  
