1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,721,927,130pt
10位	  3,378,361,210pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  654,817,850pt
500位	  139,859,920pt
1000位	  95,291,090pt
2000位	  42,478,190pt
3000位	  28,616,570pt
5000位	  15,332,420pt
10000位	  2,285,790pt
2021/01/14 12:55	Hotel Utmostﾎﾟｲﾝﾄ :  
