1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,686,384,330pt
10位	  3,353,689,820pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  616,863,480pt
500位	  137,098,210pt
1000位	  86,497,320pt
2000位	  40,895,320pt
3000位	  27,336,870pt
5000位	  14,639,880pt
10000位	  2,171,920pt
2021/01/14 12:10	Hotel Utmostﾎﾟｲﾝﾄ :  
