1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,674,337,650pt
10位	  3,330,921,860pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  612,930,090pt
500位	  137,022,780pt
1000位	  85,028,170pt
2000位	  40,727,440pt
3000位	  27,215,270pt
5000位	  14,480,830pt
10000位	  2,144,380pt
2021/01/14 11:50	Hotel Utmostﾎﾟｲﾝﾄ :  
