1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,624,828,070pt
10位	  3,192,839,190pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  596,124,210pt
500位	  133,793,200pt
1000位	  80,121,870pt
2000位	  39,683,960pt
3000位	  26,415,820pt
5000位	  13,809,590pt
10000位	  2,048,360pt
2021/01/14 09:34	Hotel Utmostﾎﾟｲﾝﾄ :  
