1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,721,927,130pt
10位	  3,378,361,210pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  653,137,190pt
500位	  139,859,920pt
1000位	  95,030,890pt
2000位	  42,388,390pt
3000位	  28,606,790pt
5000位	  15,309,690pt
10000位	  2,284,500pt
2021/01/14 12:54	Hotel Utmostﾎﾟｲﾝﾄ :  
