1位	  7,600,504,350pt
2位	  6,526,014,550pt
3位	  5,338,534,690pt
10位	  2,815,216,250pt
11位	  2,577,263,590pt
20位	  931,704,960pt
100位	  493,863,840pt
500位	  121,889,830pt
1000位	  70,096,180pt
2000位	  35,470,770pt
3000位	  23,312,330pt
5000位	  11,752,770pt
10000位	  1,658,450pt
2021/01/14 00:01	Hotel Utmostﾎﾟｲﾝﾄ :  
