1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,721,927,130pt
10位	  3,382,218,030pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  659,130,810pt
500位	  140,270,520pt
1000位	  96,683,870pt
2000位	  42,635,510pt
3000位	  28,812,340pt
5000位	  15,415,500pt
10000位	  2,304,460pt
2021/01/14 12:59	Hotel Utmostﾎﾟｲﾝﾄ :  
