1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,717,231,210pt
10位	  3,369,964,930pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  641,250,300pt
500位	  139,030,000pt
1000位	  92,106,650pt
2000位	  41,889,630pt
3000位	  28,088,620pt
5000位	  15,093,000pt
10000位	  2,246,430pt
2021/01/14 12:40	Hotel Utmostﾎﾟｲﾝﾄ :  
