1位	  7,600,498,260pt
2位	  6,526,014,550pt
3位	  5,198,164,630pt
10位	  2,804,000,790pt
11位	  2,469,259,000pt
20位	  878,460,770pt
100位	  448,518,020pt
500位	  113,666,540pt
1000位	  64,786,910pt
2000位	  33,417,390pt
3000位	  21,823,250pt
5000位	  11,129,810pt
10000位	  1,517,610pt
2021/01/13 22:01	Hotel Utmostﾎﾟｲﾝﾄ :  
