1位	  7,600,504,350pt
2位	  6,526,014,550pt
3位	  5,315,845,190pt
10位	  2,815,216,250pt
11位	  2,555,225,390pt
20位	  903,721,490pt
100位	  489,856,890pt
500位	  119,230,720pt
1000位	  69,391,270pt
2000位	  34,827,950pt
3000位	  22,924,530pt
5000位	  11,596,490pt
10000位	  1,618,420pt
2021/01/13 23:38	Hotel Utmostﾎﾟｲﾝﾄ :  
