1位	  7,600,498,260pt
2位	  6,526,014,550pt
3位	  5,215,944,810pt
10位	  2,804,210,450pt
11位	  2,469,259,000pt
20位	  878,460,770pt
100位	  448,518,020pt
500位	  114,001,150pt
1000位	  64,959,910pt
2000位	  33,587,200pt
3000位	  21,985,260pt
5000位	  11,161,840pt
10000位	  1,526,680pt
2021/01/13 22:14	Hotel Utmostﾎﾟｲﾝﾄ :  
