1位	  7,600,498,260pt
2位	  6,526,014,550pt
3位	  5,221,113,250pt
10位	  2,809,949,850pt
11位	  2,471,552,380pt
20位	  878,895,600pt
100位	  448,518,020pt
500位	  114,293,810pt
1000位	  65,346,140pt
2000位	  33,616,120pt
3000位	  22,072,050pt
5000位	  11,196,850pt
10000位	  1,548,360pt
2021/01/13 22:23	Hotel Utmostﾎﾟｲﾝﾄ :  
