1位	  7,600,504,350pt
2位	  6,526,014,550pt
3位	  5,341,756,990pt
10位	  2,815,216,250pt
11位	  2,586,618,820pt
20位	  931,704,960pt
100位	  494,566,870pt
500位	  122,566,160pt
1000位	  70,872,830pt
2000位	  35,839,370pt
3000位	  23,428,840pt
5000位	  11,935,020pt
10000位	  1,701,050pt
2021/01/14 00:18	Hotel Utmostﾎﾟｲﾝﾄ :  
