1位	  7,600,560,400pt
2位	  6,526,014,550pt
3位	  5,647,558,030pt
10位	  3,300,039,180pt
11位	  3,044,409,900pt
20位	  985,384,190pt
100位	  603,223,280pt
500位	  136,848,790pt
1000位	  84,645,560pt
2000位	  40,586,270pt
3000位	  27,095,640pt
5000位	  14,420,530pt
10000位	  2,125,550pt
2021/01/14 11:27	Hotel Utmostﾎﾟｲﾝﾄ :  
